popularity,original_title,runtime,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.32716,Frankie & Alice,101,Drama,2010-05-17,14,5.7,2010,0.0,693181.0
0.255051,The People vs. George Lucas,93,Documentary,2010-03-14,19,5.9,2010,0.0,0.0
0.3261,Edge of Darkness,117,Crime,2010-01-29,276,6.0,2010,80000000.0,74901339.0
0.321863,Altitude,90,Horror,2010-10-10,36,4.8,2010,0.0,0.0
0.321694,The Reef,94,Drama,2010-05-15,59,5.3,2010,0.0,0.0
0.326168,The Clinic,94,Mystery,2010-10-10,25,5.1,2010,0.0,0.0
0.319013,En ganske snill mann,103,Comedy,2010-03-19,14,6.3,2010,0.0,0.0
0.318587,4.3.2.1,117,Action,2010-06-02,37,5.9,2010,4600000.0,1163967.0
0.315527,Dirty Girl,90,Drama,2010-09-12,36,6.2,2010,4000000.0,55125.0
0.312322,The Tree,100,Drama,2010-05-23,23,6.7,2010,0.0,0.0
0.309807,Bereavement,103,Crime,2010-07-16,12,5.9,2010,2000000.0,0.0
0.308417,Minions: Orientation Day,4,Animation,2010-12-13,79,7.0,2010,0.0,0.0
0.307351,The Chosen One,101,Comedy,2010-09-03,10,5.1,2010,0.0,0.0
0.346071,Catfish,87,Documentary,2010-09-17,125,6.4,2010,30000.0,3045943.0
0.302377,Furry Vengeance,92,Comedy,2010-04-02,75,4.7,2010,35000000.0,39340177.0
0.301054,Casino Jack,108,Crime,2010-09-16,43,6.0,2010,12500000.0,1083683.0
0.300283,Kites,131,Drama,2010-05-21,30,5.8,2010,0.0,0.0
0.297737,Quantum Apocalypse,93,TV Movie,2010-02-24,11,3.3,2010,2500000.0,0.0
0.29666,Hatchet II,89,Horror,2010-08-26,42,5.1,2010,2500000.0,52604.0
0.287095,The First Grader,103,Romance,2010-09-04,16,5.5,2010,0.0,0.0
0.757082,The Pacific,540,War,2010-05-16,183,7.8,2010,120000000.0,0.0
0.289545,Chun sing gai bei,110,Action,2010-08-11,11,5.0,2010,0.0,0.0
0.289469,Lake Placid 3,93,Horror,2010-08-21,16,3.3,2010,2500000.0,0.0
0.289022,The Myth of the American Sleepover,93,Romance,2010-05-17,18,6.3,2010,0.0,0.0
0.286433,Harriet the Spy: Blog Wars,90,Comedy,2010-01-01,25,4.1,2010,0.0,0.0
0.285687,Brotherhood,79,Drama,2010-01-01,13,6.0,2010,0.0,0.0
0.283241,Dylan Dog: Dead of Night,107,Action,2010-10-26,69,4.9,2010,20000000.0,4634062.0
0.281852,Scott Pilgrim vs. the Animation,4,TV Movie,2010-08-10,19,7.7,2010,0.0,0.0
0.279938,Ben Hur,184,Family,2010-05-01,14,6.4,2010,0.0,0.0
0.278689,Road Train,90,Horror,2010-05-28,14,3.2,2010,0.0,0.0
0.278268,Lying to Be Perfect,89,Comedy,2010-01-30,23,5.8,2010,0.0,0.0
0.276859,Third Star,92,Drama,2010-06-01,18,7.1,2010,0.0,0.0
0.494214,Milf,88,Comedy,2010-10-17,11,3.9,2010,500000.0,0.0
0.275607,Howl,84,Drama,2010-08-26,45,6.8,2010,30000.0,617000.0
0.27519,Freakonomics,93,Documentary,2010-10-01,25,6.7,2010,3000000.0,103735.0
0.271442,Tiny Furniture,99,Comedy,2010-11-12,29,5.8,2010,65000.0,0.0
0.271381,The Perfect Game,118,Drama,2010-04-01,12,5.7,2010,12500000.0,3878993.0
0.269283,Happythankyoumoreplease,100,Comedy,2010-01-20,51,6.4,2010,0.0,215576.0
0.26795,Scrat's Continental Crack-Up,3,Animation,2010-12-25,20,7.1,2010,0.0,0.0
0.265649,The Prince & Me 4: The Elephant Adventure,90,Comedy,2010-03-23,14,5.8,2010,2500000.0,0.0
0.284327,Jesse Stone: No Remorse,87,Drama,2010-05-09,10,5.9,2010,0.0,0.0
0.260669,Dead Space: Aftermath,85,Animation,2010-12-31,19,5.7,2010,2500000.0,0.0
0.259649,Prowl,81,Horror,2010-09-04,17,4.2,2010,0.0,0.0
0.2596,Stake Land,98,Drama,2010-09-30,143,6.2,2010,650000.0,33245.0
0.257311,DC Showcase: Jonah Hex,12,Animation,2010-07-27,11,6.0,2010,0.0,0.0
0.256392,Super Hybrid,95,Horror,2010-01-01,14,3.5,2010,13000000.0,0.0
0.247732,Bill Burr: Let It Go,65,Comedy,2010-09-18,12,8.0,2010,0.0,0.0
0.162356,Red White & Blue,102,Drama,2010-10-08,13,5.7,2010,0.0,0.0
0.252021,Pregnancy Pact,87,Drama,2010-01-23,26,4.5,2010,0.0,0.0
0.187905,Restrepo,93,Documentary,2010-06-25,78,7.1,2010,0.0,1422910.0
0.25054,The Warrior's Way,100,Adventure,2010-12-02,74,6.4,2010,425000000.0,11087569.0
0.377897,Hubble 3D,44,Documentary,2010-03-19,31,6.5,2010,0.0,0.0
0.246578,Burke & Hare,91,Comedy,2010-10-29,75,6.0,2010,10000000.0,4349187.0
0.245627,Abandoned,93,Drama,2010-08-24,23,4.8,2010,0.0,0.0
0.245438,Beautiful Boy,100,Drama,2010-09-12,13,5.9,2010,0.0,63931.0
0.244947,Scooby-Doo! Abracadabra-Doo,75,Animation,2010-02-16,12,6.4,2010,0.0,0.0
0.2448,Space Chimps 2: Zartog Strikes Back,76,Animation,2010-05-26,17,5.0,2010,0.0,0.0
0.243848,Lost Boys: The Thirst,81,Action,2010-05-12,26,5.3,2010,4400000.0,0.0
0.559371,Elektra Luxx,98,Action,2010-03-14,23,4.2,2010,0.0,10.0
0.241802,The Traveler,96,Horror,2010-10-01,10,6.0,2010,0.0,0.0
0.241541,Inhale,100,Drama,2010-08-27,21,5.9,2010,10000000.0,55089.0
0.240403,Four Lions,101,Comedy,2010-05-07,262,7.0,2010,967686.0,4270000.0
0.237797,Les 7 jours du talion,105,Drama,2010-06-22,23,6.3,2010,0.0,0.0
0.280412,Beneath Hill 60,122,Drama,2010-04-15,28,7.6,2010,7347125.0,0.0
0.234574,2010: Moby Dick,87,Action,2010-11-23,17,2.5,2010,0.0,0.0
0.408233,Brighton Rock,111,Drama,2010-09-13,22,5.4,2010,0.0,0.0
0.230821,X,90,Action,2010-12-31,20,5.3,2010,0.0,0.0
0.229124,Exorcismus,98,Foreign,2010-12-29,24,5.5,2010,0.0,0.0
0.228405,Cemetery Junction,95,Drama,2010-04-14,42,6.8,2010,0.0,0.0
0.228045,Aziz Ansari: Intimate Moments for a Sensual Evening,56,Comedy,2010-01-19,14,6.4,2010,0.0,0.0
0.227437,Gekijouban Trigun: Badlands Rumble,95,Action,2010-04-02,15,7.7,2010,0.0,0.0
0.227258,Winnebago Man,85,Comedy,2010-07-09,13,6.0,2010,0.0,178174.0
0.339125,ExTerminators,92,Comedy,2010-01-05,17,5.2,2010,0.0,0.0
0.224505,NEDs,124,Drama,2010-10-08,24,6.5,2010,0.0,0.0
0.224171,Les MisÃ©rables in Concert - The 25th Anniversary,178,History,2010-10-03,13,7.7,2010,0.0,0.0
0.222293,Life Cycles,47,Documentary,2010-10-02,27,8.8,2010,0.0,0.0
0.222257,"Montevideo, Bog te video!",140,Adventure,2010-12-19,11,7.3,2010,0.0,0.0
0.219619,The Four-Faced Liar,87,Comedy,2010-01-01,10,5.2,2010,2000000.0,0.0
0.218552,I'm Still Here,107,Music,2010-09-10,49,6.2,2010,0.0,0.0
0.218279,An Invisible Sign,96,Family,2010-10-06,26,4.9,2010,0.0,1279.0
0.216759,Father of Invention,93,Comedy,2010-02-14,23,4.9,2010,0.0,0.0
0.216503,Waste Land,90,Documentary,2010-01-24,23,7.8,2010,1500000.0,187716.0
0.216339,WikiRebels: The Documentary,58,Documentary,2010-12-12,12,7.0,2010,0.0,0.0
0.214381,The Extra Man,108,Comedy,2010-08-01,18,5.9,2010,7000000.0,453079.0
0.213623,Cheerleader Camp,95,Comedy,2010-07-27,11,2.7,2010,0.0,0.0
0.212376,The Final,93,Drama,2010-01-28,37,6.2,2010,0.0,0.0
0.211508,Mega Shark vs. Crocosaurus,90,Action,2010-12-21,15,2.4,2010,0.0,0.0
0.201591,Submarino,105,Drama,2010-09-01,25,7.0,2010,0.0,0.0
0.210425,Riverworld,178,Drama,2010-04-18,10,3.7,2010,0.0,0.0
0.385851,The Romantics,95,Comedy,2010-09-10,46,4.8,2010,4500000.0,123820.0
0.210231,Nine Dead,98,Crime,2010-01-01,43,5.2,2010,2000000.0,0.0
0.208862,Wonders of the Solar System,60,Documentary,2010-08-04,10,5.1,2010,0.0,0.0
0.207234,"Bo Burnham: Words, Words, Words",63,Comedy,2010-10-19,13,6.5,2010,0.0,0.0
0.241085,Robot Chicken: Star Wars Episode III,45,Comedy,2010-12-19,16,6.2,2010,0.0,0.0
0.20523,Repeaters,89,Science Fiction,2010-01-01,26,5.2,2010,0.0,0.0
0.204591,Captifs,84,Horror,2010-10-06,16,5.5,2010,0.0,0.0
0.203502,Across the Line: The Exodus of Charlie Wright,94,Drama,2010-12-28,11,6.0,2010,0.0,0.0
0.201727,Arctic Blast,92,Science Fiction,2010-05-30,24,4.4,2010,5000000.0,0.0
0.200531,Scooby-Doo! Camp Scare,72,Animation,2010-09-14,11,6.9,2010,0.0,0.0
0.200241,Hunt to Kill,98,Action,2010-11-06,18,5.1,2010,2300000.0,0.0
0.286429,Bal,103,Drama,2010-04-09,15,5.8,2010,0.0,0.0
0.196975,For Colored Girls,134,Drama,2010-11-05,14,7.3,2010,0.0,37000000.0
0.196856,The Cutting Edge: Fire & Ice,90,Drama,2010-03-14,14,5.4,2010,0.0,0.0
0.195641,Territories,95,Thriller,2010-10-19,13,5.9,2010,0.0,0.0
0.194905,Slow Torture Puke Chamber,75,Horror,2010-07-27,11,2.4,2010,0.0,0.0
0.187445,Oranges and Sunshine,100,Drama,2010-10-08,15,6.0,2010,0.0,0.0
0.184116,Waiting for 'Superman',102,Documentary,2010-09-24,26,6.9,2010,0.0,0.0
0.182077,The Trip,107,Comedy,2010-09-01,61,7.1,2010,0.0,951179.0
0.217305,The Presence,83,Drama,2010-08-04,13,4.3,2010,0.0,0.0
0.181532,Balada triste de trompeta,101,Drama,2010-12-17,44,6.2,2010,7000000.0,3218666.0
0.180345,Comme les 5 doigts de la main,117,Crime,2010-04-28,21,5.8,2010,0.0,0.0
0.178957,The Shrine,85,Horror,2010-10-14,24,5.5,2010,0.0,0.0
0.17845,Zwart Water,112,Horror,2010-03-11,10,5.8,2010,0.0,0.0
0.260805,F,79,Horror,2010-09-07,12,5.5,2010,1300000.0,0.0
0.1776,Primal,80,Horror,2010-08-26,10,5.0,2010,0.0,0.0
0.175586,Elena Undone,111,Drama,2010-06-25,20,6.8,2010,0.0,0.0
0.175217,Temple Grandin,108,Drama,2010-02-06,48,7.5,2010,0.0,0.0
0.174224,Peep World,79,Comedy,2010-09-15,10,4.9,2010,0.0,10967.0
0.173474,Sharktopus,89,Horror,2010-09-25,23,4.8,2010,0.0,0.0
0.172275,Tick Tock Tale,6,Animation,2010-06-10,13,8.3,2010,0.0,0.0
0.171948,Five Minarets in New York,119,Drama,2010-03-09,18,6.6,2010,12000000.0,0.0
0.171615,Listen to Your Heart,0,Drama,2010-08-14,29,7.3,2010,0.0,0.0
0.170851,è‰‹èˆº,140,Thriller,2010-02-05,13,6.6,2010,0.0,0.0
0.170821,Meek's Cutoff,104,Drama,2010-09-05,39,6.3,2010,0.0,876302.0
0.170408,Barbie in A Mermaid Tale,75,Animation,2010-01-26,35,6.3,2010,0.0,0.0
0.168177,Ceremony,89,Comedy,2010-10-08,10,5.7,2010,0.0,22270.0
0.167587,à¸ªà¸´à¹ˆà¸‡à¹€à¸¥à¹‡à¸à¹€à¸¥à¹‡à¸à¸—à¸µà¹ˆà¹€à¸£à¸µà¸¢à¸à¸§à¹ˆà¸²...à¸£à¸±à¸,118,Comedy,2010-08-12,27,7.6,2010,0.0,0.0
0.167247,Shank,90,Action,2010-08-21,16,5.2,2010,0.0,0.0
0.160701,Astral City: A Spiritual Journey,109,Drama,2010-05-10,12,6.5,2010,0.0,0.0
0.526537,Made in Dagenham,113,Comedy,2010-09-11,52,6.7,2010,7200000.0,0.0
0.15835,The Dead,105,Horror,2010-08-30,31,5.3,2010,0.0,0.0
0.157333,Mega Piranha,92,Action,2010-04-10,26,2.8,2010,0.0,0.0
0.1553,Prep & Landing Stocking Stuffer: Operation: Secret Santa,7,Animation,2010-12-07,13,6.7,2010,0.0,0.0
0.12869,Twelve,93,Thriller,2010-07-30,56,5.9,2010,0.0,0.0
0.155084,Mortal Kombat: Rebirth,8,Action,2010-06-08,20,7.2,2010,0.0,0.0
0.155075,Dante's Inferno: An Animated Epic,84,Action,2010-02-09,40,6.0,2010,0.0,0.0
0.150784,DMT: The Spirit Molecule,75,Documentary,2010-10-15,12,6.2,2010,0.0,0.0
0.150336,Chain Letter,96,Horror,2010-10-01,15,3.8,2010,0.0,0.0
0.148442,Essential Killing,84,Thriller,2010-09-06,17,5.7,2010,3167000.0,0.0
0.147222,Is It Just Me?,90,Drama,2010-01-15,11,6.3,2010,0.0,0.0
0.145026,Rush: Beyond the Lighted Stage,107,Documentary,2010-06-29,14,8.4,2010,0.0,0.0
0.144892,The Perfect Host,93,Comedy,2010-07-01,47,5.8,2010,0.0,14870.0
0.141985,Triple Dog,92,Drama,2010-05-10,20,6.1,2010,0.0,0.0
0.140371,Legendary,107,Drama,2010-09-09,12,6.6,2010,0.0,0.0
0.140251,Why Did I Get Married Too?,121,Comedy,2010-04-02,21,6.0,2010,20000000.0,60072596.0
0.252609,The Boy Who Cried Werewolf,97,Family,2010-10-22,31,5.7,2010,0.0,0.0
0.010185,180Â° South,86,Comedy,2010-02-10,12,6.0,2010,0.0,0.0
0.136215,The Frankenstein Syndrome,88,Horror,2010-10-01,12,4.8,2010,0.0,0.0
0.132502,Toast,90,Drama,2010-12-30,44,6.1,2010,0.0,0.0
0.131526,Resident Evil: Afterlife,97,Action,2010-09-09,882,5.8,2010,60000000.0,296221663.0
0.131328,Growth,90,Horror,2010-01-29,11,4.9,2010,300000.0,0.0
0.130016,ProtÃ©ger et servir,90,Comedy,2010-01-22,11,5.0,2010,0.0,0.0
0.129442,Revenge of the Bridesmaids,87,Comedy,2010-07-18,48,5.9,2010,0.0,0.0
0.126182,High School,99,Comedy,2010-06-03,26,5.0,2010,0.0,0.0
0.191889,Beyond the Black Rainbow,110,Fantasy,2010-12-03,30,5.3,2010,1100000.0,0.0
0.123158,American Grindhouse,80,Documentary,2010-03-13,10,6.0,2010,0.0,0.0
0.120636,Peacock,90,Mystery,2010-04-20,22,6.2,2010,0.0,0.0
0.205329,BÃ©bÃ©s,79,Documentary,2010-05-07,36,7.2,2010,0.0,0.0
0.067885,A Little Help,109,Comedy,2010-07-22,13,5.2,2010,0.0,0.0
0.107729,Letters to God,110,Action,2010-04-09,24,6.7,2010,0.0,0.0
0.107503,Alien vs. Ninja,81,Horror,2010-07-03,17,3.5,2010,0.0,0.0
0.308928,Cosa voglio di piÃ¹,121,Drama,2010-04-30,13,4.9,2010,0.0,0.0
0.137397,Devil's Playground,93,Horror,2010-08-21,13,4.8,2010,2400000.0,0.0
0.104635,Chico & Rita,94,Animation,2010-11-19,31,6.4,2010,0.0,0.0
0.180217,Parked,94,Drama,2010-09-01,10,5.6,2010,0.0,0.0
0.276322,Vanishing on 7th Street,92,Drama,2010-09-11,83,4.8,2010,10000000.0,1068682.0
0.097594,Te presento a Laura,98,Romance,2010-10-29,11,6.6,2010,0.0,0.0
0.095018,Li Xiao Long,129,Drama,2010-11-25,10,6.5,2010,0.0,0.0
0.021645,Yes or No: à¸­à¸¢à¸²à¸à¸£à¸±à¸ à¸à¹‡à¸£à¸±à¸à¹€à¸¥à¸¢,107,Comedy,2010-12-16,13,7.8,2010,0.0,0.0
0.267278,The Rig,90,Action,2010-10-05,16,4.1,2010,3000000.0,0.0
0.111048,All About Evil,98,Horror,2010-05-01,10,5.4,2010,0.0,0.0
0.25427,Holy Rollers,89,Crime,2010-05-21,17,6.1,2010,0.0,0.0
0.090543,Break Ke Baad,120,Drama,2010-11-26,11,6.0,2010,0.0,427628.0
0.087585,Gasland,107,Documentary,2010-01-24,22,7.0,2010,0.0,0.0
0.071963,"Fat, Sick & Nearly Dead",97,Documentary,2010-04-16,36,7.2,2010,0.0,0.0
0.095444,The Two Escobars,100,Crime,2010-06-22,12,7.5,2010,0.0,0.0
0.081724,600 kilos d'or pur,100,Adventure,2010-03-07,10,5.1,2010,0.0,0.0
0.07813,The Encounter,85,Drama,2010-05-03,11,4.9,2010,0.0,0.0
0.150035,Birdemic: Shock and Terror,95,Horror,2010-02-27,30,2.1,2010,0.0,0.0
0.153853,Kevin Hart: Seriously Funny,72,Comedy,2010-07-20,37,7.7,2010,0.0,0.0
0.068941,BearCity,103,Comedy,2010-06-08,10,5.5,2010,0.0,5980.0
0.066704,ê³ ì‚¬ ë‘ ë²ˆì§¸ ì´ì•¼ê¸°: êµìƒì‹¤ìŠµ,82,Horror,2010-07-28,13,5.2,2010,0.0,0.0
0.028227,Action Replayy,100,Drama,2010-11-05,11,4.9,2010,10000000.0,5000000.0
0.066188,Veer,160,Action,2010-01-22,12,5.0,2010,1250000.0,0.0
0.065833,Christmas Cupid,85,TV Movie,2010-12-12,33,5.1,2010,0.0,0.0
0.06497,Once Upon a Time in Mumbaai,135,Drama,2010-07-30,13,7.0,2010,10.0,0.0
0.065391,Une Petite zone de turbulences,108,Comedy,2010-01-12,10,5.5,2010,0.0,0.0
0.225569,The Drawn Together Movie: The Movie!,70,Animation,2010-04-20,23,6.7,2010,0.0,0.0
0.064038,FRED: The Movie,89,Comedy,2010-09-18,17,3.9,2010,0.0,0.0
0.063325,Strapped,95,Drama,2010-09-24,11,4.4,2010,0.0,0.0
0.06447,Lemmy,116,Music,2010-03-15,21,6.9,2010,0.0,0.0
0.06324,Secretariat,123,Drama,2010-08-20,52,6.6,2010,35000000.0,60251371.0
0.057892,What if...,111,Drama,2010-08-20,13,6.5,2010,0.0,0.0
0.052322,Bill Cunningham New York,84,Documentary,2010-03-24,16,8.1,2010,0.0,1339650.0
0.0506,DC Showcase: Green Arrow,11,Animation,2010-09-28,19,7.3,2010,0.0,0.0
0.050481,I Hate Luv Storys,135,Drama,2010-07-02,27,6.6,2010,0.0,0.0
0.049803,Tabloid,87,Documentary,2010-10-01,24,6.3,2010,0.0,0.0
0.048672,Never Sleep Again: The Elm Street Legacy,240,Documentary,2010-05-04,15,7.1,2010,0.0,0.0
0.046872,Louis C.K.: Hilarious,84,Comedy,2010-01-26,37,7.9,2010,0.0,0.0
0.227962,Burakku Rokku ShÅ«tÄ,52,Action,2010-07-24,11,6.4,2010,0.0,0.0
0.00664,The American Matrix - Age Of Deception,120,Documentary,2010-01-01,11,4.1,2010,5000.0,0.0
0.033048,The Making of The Walking Dead,30,Documentary,2010-07-31,42,8.4,2010,0.0,0.0
0.028456,Boy,87,Drama,2010-02-14,26,7.3,2010,3.0,43.0
0.025935,Cropsey,85,Documentary,2010-04-29,31,6.1,2010,0.0,35456.0
0.037806,Il reste du jambon ?,90,Comedy,2010-10-27,19,4.7,2010,0.0,0.0
0.067753,Opeth: In Live Concert At The Royal Albert Hall,163,Music,2010-09-21,10,8.6,2010,0.0,0.0
0.019248,I'm Here,30,Drama,2010-03-01,28,7.4,2010,0.0,0.0
0.06762,Yu-Gi-Oh! 3D: Bonds Beyond Time,60,Animation,2010-01-23,10,6.0,2010,0.0,0.0
0.009766,A Horrible Way to Die,87,Horror,2010-09-14,12,4.7,2010,0.0,0.0
0.033845,Into Eternity,75,Documentary,2010-11-12,15,7.6,2010,900000.0,0.0
0.063754,As Melhores Coisas do Mundo,100,Comedy,2010-05-22,10,6.4,2010,0.0,0.0
0.004569,Joan Rivers: A Piece of Work,84,Documentary,2010-01-25,10,6.5,2010,0.0,0.0
0.004433,æ’•ç¥¨é¢¨é›²,93,Action,2010-01-07,12,6.4,2010,0.0,0.0
8.947905,Fight Club,139,Drama,1999-10-14,5923,8.1,1999,82470329.34,132022892.5
7.753899,The Matrix,136,Action,1999-03-30,6351,7.8,1999,82470329.34,606768749.7
3.55572,American Beauty,122,Drama,1999-09-15,1756,7.7,1999,19635792.7,466411079.8
3.526029,Star Wars: Episode I - The Phantom Menace,136,Adventure,1999-05-19,2823,6.3,1999,150541077.4,1209980530.0
2.94377,The Mummy,124,Adventure,1999-05-06,1562,6.3,1999,104724227.7,544416081.9
2.719461,The Green Mile,189,Fantasy,1999-12-10,2299,8.0,1999,78543170.8,372556440.1
2.578731,The Sixth Sense,107,Mystery,1999-08-02,1753,7.5,1999,52362113.86,880738991.7
2.129874,The World Is Not Enough,128,Adventure,1999-11-08,509,6.0,1999,176722134.3,473657733.2
2.069357,Cruel Intentions,97,Drama,1999-03-05,505,6.5,1999,13745054.89,99360001.45
2.065619,Sleepy Hollow,105,Drama,1999-11-18,932,6.7,1999,130905284.7,269758486.3
1.945894,Tarzan,88,Adventure,1999-06-18,912,6.9,1999,0.0,0.0
1.825695,American Pie,95,Comedy,1999-07-09,1405,6.4,1999,14399581.31,308259696.7
1.820318,Entrapment,112,Romance,1999-04-30,355,5.9,1999,86397487.88,278048579.2
1.810197,Toy Story 2,92,Animation,1999-10-30,2272,7.2,1999,117814756.2,634910500.7
1.769152,10 Things I Hate About You,97,Comedy,1999-03-30,947,7.2,1999,20944845.55,70005745.43
1.72385,Notting Hill,124,Comedy,1999-05-13,688,6.8,1999,54980219.56,476350818.8
1.560867,Austin Powers: The Spy Who Shagged Me,95,Crime,1999-06-08,583,6.0,1999,43198743.94,407037004.7
1.43163,Boys Don't Cry,118,Crime,1999-09-02,170,7.0,1999,2618105.693,15107264.44
1.427794,The Insider,157,Drama,1999-10-28,249,7.1,1999,117814756.2,78922680.92
1.348628,Galaxy Quest,102,Comedy,1999-12-23,406,6.6,1999,58907378.1,118710038.4
1.329827,Eyes Wide Shut,159,Drama,1999-07-14,623,6.8,1999,85088435.03,212185957.2
1.328465,Being John Malkovich,112,Fantasy,1999-09-30,607,7.1,1999,17017687.01,29929655.43
1.320079,Analyze This,103,Comedy,1999-03-05,260,6.3,1999,104724227.7,231552674.1
1.309249,Stuart Little,84,Fantasy,1999-12-17,502,5.6,1999,174104028.6,392893056.5
1.254522,The Bone Collector,118,Drama,1999-11-01,463,6.5,1999,95560857.8,198313200.3
1.221973,Wild Wild West,106,Action,1999-06-29,626,5.2,1999,222538983.9,290746764.9
1.189386,The 13th Warrior,102,Adventure,1999-08-27,275,6.2,1999,209448455.5,80767119.37
1.173888,End of Days,121,Action,1999-11-23,247,5.4,1999,130905284.7,277504860.2
1.152354,The Cider House Rules,126,Drama,1999-12-17,145,6.6,1999,31417268.32,115910204.7
1.150934,The Iron Giant,86,Adventure,1999-08-06,877,7.5,1999,91633699.26,30316754.14
1.139223,Deep Blue Sea,105,Horror,1999-07-27,336,5.5,1999,78543170.8,96409422.51
1.076307,"South Park: Bigger, Longer & Uncut",81,Animation,1999-06-30,579,7.0,1999,27490109.78,0.0
1.050599,Payback,100,Drama,1999-02-04,305,6.5,1999,117814756.2,211577133.8
1.03785,Runaway Bride,116,Comedy,1999-07-30,253,5.7,1999,91633699.26,405096233.1
1.022028,She's All That,95,Comedy,1999-01-29,248,5.6,1999,13090528.47,135051040.6
0.993492,Double Jeopardy,105,Drama,1999-09-24,144,6.1,1999,91633699.26,232803997.7
0.992316,The Boondock Saints,108,Action,1999-01-22,521,7.1,1999,7854317.08,39888.14929
0.968204,Office Space,89,Comedy,1999-02-19,669,7.3,1999,13090528.47,16792285.12
0.941202,The Virgin Suicides,97,Drama,1999-04-21,460,7.0,1999,7854317.08,13626424.59
0.937873,Bicentennial Man,131,Comedy,1999-12-17,538,6.7,1999,130905284.7,122658251.7
0.934621,The Blair Witch Project,81,Horror,1999-07-14,522,6.3,1999,32726.32116,324645106.0
0.920974,The Ninth Gate,133,Horror,1999-08-24,384,6.2,1999,49744008.17,76451170.82
0.92088,The Hurricane,146,Drama,1999-09-17,226,7.3,1999,65452642.33,96812627.8
0.907305,The Thirteenth Floor,100,Thriller,1999-04-16,189,6.5,1999,20944845.55,24301372.24
0.876587,Big Daddy,93,Comedy,1999-06-25,479,6.2,1999,44769607.35,307368089.0
0.855109,Bringing Out the Dead,121,Drama,1999-10-22,102,6.5,1999,41889691.09,0.0
0.823494,8MM,123,Thriller,1999-02-25,248,6.0,1999,52362113.86,126478983.0
0.82073,Dogma,130,Fantasy,1999-11-12,472,6.6,1999,13090528.47,40126252.91
0.797082,"Girl, Interrupted",127,Drama,1999-12-21,376,7.5,1999,52362113.86,0.0
0.779596,Mickey's Once Upon a Christmas,66,Animation,1999-12-07,57,6.6,1999,0.0,0.0
0.778786,The Haunting,113,Horror,1999-07-23,178,5.3,1999,104724227.7,119371095.7
0.746054,Forces of Nature,105,Comedy,1999-03-12,81,5.2,1999,98178963.49,122904589.3
0.744837,Blast from the Past,112,Comedy,1999-02-12,114,6.2,1999,45816849.63,52706420.94
0.740133,Edtv,122,Comedy,1999-03-26,69,5.4,1999,104724227.7,0.0
0.731802,Message in a Bottle,131,Drama,1999-02-22,112,5.7,1999,104724227.7,155620223.3
0.72669,The General's Daughter,116,Crime,1999-06-18,103,5.9,1999,78543170.8,195972871.7
0.725013,Stigmata,103,Horror,1999-09-10,103,5.8,1999,37962532.55,65507271.72
0.716336,Stir of Echoes,99,Horror,1999-09-10,155,6.3,1999,15708634.16,27664327.69
0.694437,Election,99,Comedy,1999-04-23,137,6.5,1999,0.0,0.0
0.684185,Inspector Gadget,78,Action,1999-07-23,171,4.3,1999,98178963.49,0.0
0.682531,Magnolia,188,Drama,1999-12-08,430,7.3,1999,48434955.32,63425970.64
0.67107,The Bachelor,101,Comedy,1999-11-05,46,4.5,1999,66761695.18,48319257.31
0.654013,Virus,99,Horror,1999-01-14,60,4.9,1999,98178963.49,18340733.63
0.640331,The Talented Mr. Ripley,139,Thriller,1999-12-25,435,6.9,1999,52362113.86,168603735.4
0.637814,Lake Placid,82,Horror,1999-07-15,112,5.3,1999,35344426.86,74446377.33
0.63765,Detroit Rock City,95,Comedy,1999-08-13,38,6.4,1999,44507796.78,5520426.395
0.636432,Mystery Men,121,Adventure,1999-08-06,115,5.4,1999,89015593.57,38960045.22
0.627172,Ghost Dog: The Way of the Samurai,116,Action,1999-09-13,146,7.0,1999,0.0,0.0
0.617279,Fantasia 2000,74,Music,1999-12-31,168,6.9,1999,104724227.7,118959614.5
0.614402,Go,98,Crime,1999-04-09,82,6.9,1999,8508843.503,37244676.77
0.614007,Never Been Kissed,107,Romance,1999-04-09,196,5.7,1999,32726321.16,110700355.1
0.598565,Instinct,126,Drama,1999-06-04,74,6.3,1999,104.7242277,0.0
0.596782,October Sky,108,Drama,1999-02-19,118,7.2,1999,0.0,0.0
0.585123,Three Kings,114,Action,1999-09-27,412,6.3,1999,98178963.49,141377707.4
0.581756,Man on the Moon,118,Comedy,1999-12-22,226,6.6,1999,107342333.4,62094175.62
0.566661,Brokedown Palace,100,Drama,1999-08-13,52,6.3,1999,32726321.16,17017687.01
0.54872,Annie,90,Music,1999-11-07,35,5.5,1999,0.0,0.0
0.548097,House on Haunted Hill,93,Horror,1999-10-29,84,5.6,1999,24872004.09,53469679.91
0.545399,From Dusk Till Dawn 2: Texas Blood Money,88,Crime,1999-03-16,55,4.5,1999,6545264.233,0.0
0.538087,Best Laid Plans,92,Drama,1999-04-09,14,5.7,1999,0.0,0.0
0.521573,A Christmas Carol,95,Drama,1999-12-05,23,6.1,1999,0.0,0.0
